"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9065,0,0.0012873706,7.0456e-06,0.9065,0,0.0014875938,7.6881e-06,6.16
"deconvolveR",0.904,0,0.0016580267,9.0203e-06,0.968,0,0.0023306433,1.27862e-05,11.69
