"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8815,0,0.0030403345,2.2327e-05,0.923,0,0.0036848276,2.77342e-05,5.02
"deconvolveR",0.92,0,0.0032723805,2.46065e-05,0.9785,0,0.004307939,3.05194e-05,8.53
