"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.902,0,0.0002429031,2.371e-07,0.9445,0,0.0002879355,2.906e-07,429.97
"deconvolveR",0.993,0,0.0004282302,6.291e-07,0.998,0,0.0005119926,7.595e-07,433.45
"DP-CI-ERM",0.896,0,0.0002539211,3.04e-08,0.9525,0,0.0003025657,3.62e-08,4.12
