"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.902,0.8955,0.0020112785,2.791e-06,0.9475,0.9415,0.0023805836,3.5136e-06,217.81
"deconvolveR",0.8885,0.8885,0.0020132368,3.0797e-06,0.95,0.951,0.0025055006,3.8808e-06,221.32
"DP-CI-ERM",0.9015,0.895,0.0020491233,1.842e-07,0.9485,0.9485,0.0024416811,2.195e-07,4.4
