"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8975,0.0035,0.0007622586,5.427e-07,0.9455,0.008,0.000907826,6.772e-07,98.7
"deconvolveR",1,0.8305,0.0025546811,3.0149e-06,1,0.976,0.0030460487,3.6205e-06,101.95
"DP-CI-ERM",0.9035,0.009,0.0008416115,4.095e-07,0.949,0.0225,0.001002842,4.88e-07,2.36
