"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.877,0.006,0.0007246714,1.9564e-06,0.9155,0.013,0.0008395839,2.2957e-06,7.19
"deconvolveR",0.9985,0.4425,0.0019295895,5.9918e-06,1,0.7305,0.0023994611,7.4353e-06,10.83
"DP-CI-ERM",0.906,0.0495,0.0010156952,6.318e-07,0.952,0.092,0.0012102755,7.529e-07,2.59
