"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.88,0.227,0.0013307686,3.5693e-06,0.9265,0.296,0.0015442256,4.2723e-06,3.7
"deconvolveR",0.897,0.2375,0.0014373744,4.707e-06,0.953,0.3935,0.0018650269,6.5729e-06,7.17
"DP-CI-ERM",0.902,0.2295,0.0014327196,7.658e-07,0.953,0.336,0.0017071907,9.125e-07,2.62
