"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0060096817,3.8341e-06,0.9525,0,0.0071492879,4.8874e-06,1308.75
"deconvolveR",1,0,0.0171648351,2.04444e-05,1,0,0.0204705016,2.45096e-05,1312.15
"DP-CI-ERM",0.8915,0,0.0062896634,1.5092e-06,0.945,0,0.0074945961,1.7983e-06,4.61
