"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8915,0.588,0.0024341045,2.4013e-06,0.9445,0.714,0.0028954757,2.8862e-06,17.55
"deconvolveR",1,1,0.0501833406,5.79356e-05,1,1,0.0598283016,6.922e-05,21.13
"DP-CI-ERM",0.895,0.859,0.0070916013,6.561e-06,0.9445,0.916,0.0084501641,7.818e-06,2.3
