"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0004399273,3.235e-07,0.954,0,0.0005230238,3.972e-07,268.03
"deconvolveR",0.8885,0,0.0004321383,4.317e-07,0.948,0,0.0005253312,5.322e-07,271.37
"DP-CI-ERM",0.903,0,0.0004483154,6.15e-08,0.954,0,0.0005342008,7.33e-08,2.97
