"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.902,0,0.0002429031,2.371e-07,0.9445,0,0.0002879355,2.906e-07,430.34
"deconvolveR",0.9235,0,0.0002678391,4.311e-07,0.9635,0,0.0003216692,5.301e-07,433.72
"DP-CI-ERM",0.898,0,0.0002474632,2.22e-08,0.949,0,0.0002948706,2.65e-08,3.98
