"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,0,0.0004339693,6.358e-07,0.943,0,0.0005127914,7.989e-07,58
"deconvolveR",0.999,5e-04,0.0010090731,1.8869e-06,1,0.004,0.0012133642,2.2884e-06,61.76
"DP-CI-ERM",0.8995,0,0.0004985508,1.486e-07,0.9465,0,0.0005940599,1.77e-07,2.95
