"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0004399273,3.235e-07,0.954,0,0.0005230238,3.972e-07,267.71
"deconvolveR",1,0.1145,0.0016954865,1.991e-06,1,0.4795,0.0020215473,2.3838e-06,271.15
"DP-CI-ERM",0.8995,0,0.0004985508,1.486e-07,0.9465,0,0.0005940599,1.77e-07,2.71
