"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.893,0.593,0.0024260493,2.8484e-06,0.9455,0.706,0.0028828575,3.4464e-06,14.87
"deconvolveR",1,0.9995,0.0080935663,1.13522e-05,1,1,0.0096692054,1.36417e-05,18.69
"DP-CI-ERM",0.888,0.6645,0.0027768868,4.7477e-06,0.939,0.761,0.0033088647,5.6572e-06,2.42
