"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.898,0,0.0004279438,8.577e-07,0.9375,0,0.0005019408,1.0237e-06,31.07
"deconvolveR",0.88,0,0.0004361004,9.94e-07,0.948,0,0.0005514818,1.3037e-06,34.45
"DP-CI-ERM",0.903,0,0.0004499186,6.69e-08,0.954,0,0.0005361111,7.98e-08,2.74
