"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0.2225,0.0013966885,1.3766e-06,0.949,0.3155,0.0016609473,1.7311e-06,19.25
"deconvolveR",0.9985,0.7965,0.0028019226,4.1106e-06,0.999,0.933,0.0033491388,4.963e-06,22.48
"DP-CI-ERM",0.9005,0.254,0.0014820563,1.0987e-06,0.9535,0.367,0.0017659789,1.3092e-06,2.35
