"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0.4745,0.0584213601,7.47424e-05,0.938,0.598,0.0693706403,9.17629e-05,15.3
"deconvolveR",1,1,1.3233816231,0.0018310088,1,1,1.5808363438,0.00219547,18.97
"DP-CI-ERM",0.8975,0.8745,0.2309535186,0.0002673202,0.948,0.931,0.2751980913,0.0003185317,2.44
