"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9095,0,0.0006702207,2.7609e-06,0.9095,0,0.0007727018,2.9657e-06,30.69
"deconvolveR",0.9085,0,0.0008661158,3.6262e-06,0.977,0,0.0012196501,5.2298e-06,34.56
"DP-CI-ERM",0.8995,0,0.0007680556,6.25e-08,0.947,0,0.0009151947,7.45e-08,5.35
