"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8965,0.0035,0.0007551795,1.0698e-06,0.946,0.0115,0.0008918107,1.3233e-06,22.14
"deconvolveR",0.9175,0.0055,0.000820511,1.7318e-06,0.956,0.015,0.000995676,2.1694e-06,25.78
"DP-CI-ERM",0.899,0.0055,0.0007862169,2.42e-07,0.9515,0.0125,0.0009368352,2.884e-07,2.65
