"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0.2225,0.0013966885,1.3766e-06,0.949,0.3155,0.0016609473,1.7311e-06,19.04
"deconvolveR",1,1,0.0132574638,1.84051e-05,1,1,0.0158364943,2.20975e-05,22.27
"DP-CI-ERM",0.895,0.622,0.0026127077,2.5418e-06,0.9475,0.742,0.0031132332,3.0288e-06,2.31
