"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9015,0,0.000240349,3.472e-07,0.947,0,0.0002839048,4.346e-07,178.41
"deconvolveR",0.893,0,0.0002420296,3.563e-07,0.9525,0,0.0003013681,4.453e-07,182.01
"DP-CI-ERM",0.899,0,0.0002456298,1.92e-08,0.946,0,0.0002926859,2.29e-08,4.45
