"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.902,0.8955,0.0020112785,2.791e-06,0.9475,0.9415,0.0023805836,3.5136e-06,218.52
"deconvolveR",0.91,0.9035,0.0021353658,4.5314e-06,0.9565,0.953,0.002595072,5.6881e-06,222.01
"DP-CI-ERM",0.9015,0.8925,0.0020710345,2.42e-07,0.9475,0.945,0.0024677898,2.884e-07,4.7
