"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.886,0,0.0004175858,1.1079e-06,0.9215,0,0.0004850017,1.3648e-06,17.36
"deconvolveR",0.893,0,0.0004560746,1.1841e-06,0.9625,0,0.0006015322,1.6163e-06,20.99
"DP-CI-ERM",0.903,0,0.0004483154,6.15e-08,0.954,0,0.0005342008,7.33e-08,2.97
