"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.88,0,0.000728679,1.9063e-06,0.9215,0,0.0008457476,2.3495e-06,68.03
"deconvolveR",0.9265,0,0.0008805677,2.9549e-06,0.973,0,0.0011121665,3.897e-06,71.74
"DP-CI-ERM",0.897,0,0.0007974434,1.081e-07,0.95,0,0.0009502124,1.289e-07,5.39
