"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.901,0.562,0.0038252265,1.59605e-05,0.901,0.562,0.0044150628,1.72084e-05,4.38
"deconvolveR",0.9925,0.9145,0.0093446568,4.0639e-05,1,0.98,0.0130071155,5.50036e-05,8.02
"DP-CI-ERM",0.8915,0.639,0.0057351589,7.2876e-06,0.9465,0.7355,0.0068338633,8.6838e-06,2.7
