"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8945,0.8935,0.0117719573,8.9555e-06,0.9505,0.95,0.0140031289,1.14536e-05,33.35
"deconvolveR",1,1,0.1673485513,0.0001940994,1,1,0.1995434691,0.0002324812,36.69
"DP-CI-ERM",0.894,0.893,0.0249519102,2.96025e-05,0.948,0.948,0.0297320349,3.52736e-05,2.37
