"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0.005,0.0007446842,1.4738e-06,0.9365,0.0135,0.0008745959,1.7525e-06,12.26
"deconvolveR",0.8805,0.005,0.0007628375,1.6626e-06,0.957,0.016,0.0009676903,2.1776e-06,15.88
"DP-CI-ERM",0.9005,0.005,0.0007780472,1.999e-07,0.953,0.0105,0.0009271005,2.381e-07,2.62
