"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.893,0.593,0.0024260493,2.8484e-06,0.9455,0.706,0.0028828575,3.4464e-06,15.06
"deconvolveR",1,1,0.0199055958,2.77092e-05,1,1,0.0237818913,3.33489e-05,18.76
"DP-CI-ERM",0.8945,0.7885,0.0041212094,6.586e-06,0.94,0.863,0.0049107239,7.8477e-06,2.34
