"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8975,0,0.0162120188,1.03927e-05,0.949,0,0.0192917255,1.32103e-05,1895.31
"deconvolveR",0.8995,0,0.0164372845,2.08843e-05,0.9515,0,0.019752656,2.58551e-05,1898.61
"DP-CI-ERM",0.895,0,0.0162396844,1.8011e-06,0.9465,0,0.0193507775,2.1462e-06,5.3
