"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.896,0.7765,0.0066660598,2.83566e-05,0.896,0.7765,0.0076852535,3.06874e-05,4.31
"deconvolveR",0.916,0.794,0.0091903621,4.51418e-05,0.974,0.914,0.0128646689,6.39267e-05,8.31
"DP-CI-ERM",0.882,0.748,0.0079594734,1.08671e-05,0.94,0.8425,0.0094842975,1.2949e-05,2.43
