"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.898,0.897,0.002038773,1.3001e-06,0.9485,0.947,0.0024249836,1.6532e-06,1043.92
"deconvolveR",1,1,0.0051873913,6.207e-06,1,1,0.006186442,7.4257e-06,1047.35
"DP-CI-ERM",0.902,0.8935,0.0021477244,3.734e-07,0.947,0.9465,0.0025591714,4.449e-07,4.25
