"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9015,0.223,0.0013836496,1.9835e-06,0.9445,0.329,0.0016354619,2.4628e-06,8.26
"deconvolveR",0.9855,0.539,0.0021609207,4.2821e-06,0.9955,0.737,0.0026026071,5.2354e-06,11.78
"DP-CI-ERM",0.9005,0.254,0.0014820563,1.0987e-06,0.9535,0.367,0.0017659789,1.3092e-06,2.6
