"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8785,0.881,0.0035308256,9.3473e-06,0.9185,0.9175,0.0040980539,1.13565e-05,19.2
"deconvolveR",0.8925,0.894,0.0038482841,1.0285e-05,0.9635,0.968,0.0050670294,1.39267e-05,22.98
"DP-CI-ERM",0.8915,0.891,0.0037397614,5.914e-07,0.9515,0.95,0.0044562005,7.047e-07,3.16
