"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,5e-04,0.0189110082,1.38617e-05,0.943,5e-04,0.0224843541,1.73712e-05,128.33
"deconvolveR",0.997,0.013,0.0356793677,4.37578e-05,0.999,0.046,0.0425551798,5.241e-05,131.9
"DP-CI-ERM",0.8865,5e-04,0.0191327472,1.08e-05,0.943,0.0015,0.0227980745,1.2869e-05,2.55
