"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8965,0.0035,0.0007551795,1.0698e-06,0.946,0.0115,0.0008918107,1.3233e-06,22.27
"deconvolveR",1,0.9465,0.0029343645,5.4317e-06,1,0.9965,0.0035273643,6.5707e-06,26.05
"DP-CI-ERM",0.906,0.0495,0.0010156952,6.318e-07,0.952,0.092,0.0012102755,7.529e-07,2.72
