"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0002372283,4.576e-07,0.937,0,0.0002790965,5.332e-07,94.1
"deconvolveR",0.899,0,0.0002480551,4.227e-07,0.9585,0,0.0003153154,5.377e-07,97.67
"DP-CI-ERM",0.9005,0,0.0002453686,1.87e-08,0.948,0,0.0002923747,2.23e-08,4.61
