"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0004399273,3.235e-07,0.954,0,0.0005230238,3.972e-07,267.9
"deconvolveR",0.9185,0,0.0004721737,6.396e-07,0.961,0,0.0005653958,7.795e-07,271.26
"DP-CI-ERM",0.903,0,0.0004499186,6.69e-08,0.954,0,0.0005361111,7.98e-08,2.77
