"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0.0045,0.0007605877,7.197e-07,0.9455,0.008,0.0009049804,8.915e-07,50.57
"deconvolveR",0.9995,0.5,0.0020453569,2.907e-06,1,0.7915,0.0024442165,3.4958e-06,53.83
"DP-CI-ERM",0.9035,0.009,0.0008416115,4.095e-07,0.949,0.0225,0.001002842,4.88e-07,2.39
