"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0.8925,0.0020324352,1.8157e-06,0.9455,0.943,0.0024159126,2.2416e-06,528.59
"deconvolveR",0.889,0.8825,0.0019924038,2.4504e-06,0.9425,0.942,0.0024363502,3.0628e-06,531.83
"DP-CI-ERM",0.9015,0.895,0.0020491233,1.842e-07,0.9485,0.9485,0.0024416811,2.195e-07,4.2
