"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,0,0.0002435677,1.768e-07,0.9435,0,0.0002893608,2.227e-07,851.7
"deconvolveR",0.954,0,0.000304099,4.033e-07,0.9815,0,0.000363207,4.872e-07,855.01
"DP-CI-ERM",0.898,0,0.0002474632,2.22e-08,0.949,0,0.0002948706,2.65e-08,4
