"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8965,0.0035,0.0007551795,1.0698e-06,0.946,0.0115,0.0008918107,1.3233e-06,22.2
"deconvolveR",0.885,0.004,0.0007487795,1.3176e-06,0.946,0.0105,0.0009284228,1.6827e-06,25.85
"DP-CI-ERM",0.9005,0.005,0.0007780472,1.999e-07,0.953,0.0105,0.0009271005,2.381e-07,2.6
