"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.893,0.593,0.0024260493,2.8484e-06,0.9455,0.706,0.0028828575,3.4464e-06,13.81
"deconvolveR",1,1,0.0397231674,5.50383e-05,1,1,0.0474572496,6.61789e-05,17.51
"DP-CI-ERM",0.895,0.859,0.0070916013,6.561e-06,0.9445,0.916,0.0084501641,7.818e-06,2.32
