"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.902,0,0.0002429031,2.371e-07,0.9445,0,0.0002879355,2.906e-07,431.96
"deconvolveR",0.903,0,0.0002441623,2.283e-07,0.9495,0,0.0002979937,2.731e-07,435
"DP-CI-ERM",0.9005,0,0.0002453686,1.87e-08,0.948,0,0.0002923747,2.23e-08,4.13
