"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0007457719,1.4325e-06,0.9375,0,0.0008767526,1.66e-06,126.62
"deconvolveR",0.905,0,0.0007781031,1.2988e-06,0.959,0,0.000989339,1.6668e-06,130.05
"DP-CI-ERM",0.9015,0,0.0007671284,6.05e-08,0.948,0,0.0009140899,7.21e-08,5.02
