"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.895,0,0.0059917618,5.2925e-06,0.948,0,0.0071180735,6.7197e-06,664.86
"deconvolveR",0.9995,0,0.0137961448,1.95181e-05,1,0,0.0164857484,2.35027e-05,668.14
"DP-CI-ERM",0.8915,0,0.0062896634,1.5092e-06,0.945,0,0.0074945961,1.7983e-06,4.57
