"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.903,0,0.0003849044,1.5968e-06,0.903,0,0.0004422831,1.7191e-06,8.65
"deconvolveR",0.909,0,0.0004969168,2.0243e-06,0.973,0,0.0006987453,2.9058e-06,13.3
"DP-CI-ERM",0.903,0,0.0004483154,6.15e-08,0.954,0,0.0005342008,7.33e-08,3.02
