"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8855,0.881,0.0019418735,5.0591e-06,0.927,0.92,0.0022514049,6.2339e-06,61.82
"deconvolveR",0.8925,0.8885,0.0020895255,6.7934e-06,0.957,0.9575,0.0027066929,9.3204e-06,65.86
"DP-CI-ERM",0.9015,0.8925,0.0020710345,2.42e-07,0.9475,0.945,0.0024677898,2.884e-07,5.22
