"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8995,0.303,0.0012136278,5.0758e-06,0.8995,0.303,0.0014020953,5.4741e-06,4.56
"deconvolveR",0.9925,0.753,0.0028312653,1.24215e-05,0.9995,0.921,0.0039438388,1.68192e-05,8.12
"DP-CI-ERM",0.898,0.4105,0.0017897085,2.0096e-06,0.949,0.5265,0.0021325692,2.3945e-06,2.67
