"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8985,0.1585,0.0296388814,0.0001258698,0.8985,0.1585,0.0341759308,0.0001358536,4.79
"deconvolveR",0.998,0.8185,0.0898378931,0.0003786638,1,0.985,0.1250660484,0.0005017262,8.3
"DP-CI-ERM",0.8775,0.36,0.0498108532,0.0001003492,0.942,0.4705,0.0593532924,0.0001195734,2.59
