"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8955,0.651,0.0021267927,8.9908e-06,0.8955,0.651,0.0024513168,9.7782e-06,4.18
"deconvolveR",1,1,0.0153247217,6.23833e-05,1,1,0.0213730715,8.01099e-05,7.9
"DP-CI-ERM",0.895,0.859,0.0070916013,6.561e-06,0.9445,0.916,0.0084501641,7.818e-06,2.47
