"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9,0.8925,0.0020324352,1.8157e-06,0.9455,0.943,0.0024159126,2.2416e-06,527.29
"deconvolveR",0.997,0.997,0.0041859235,5.9881e-06,1,1,0.0050032166,7.2221e-06,530.51
"DP-CI-ERM",0.902,0.8935,0.0021477244,3.734e-07,0.947,0.9465,0.0025591714,4.449e-07,4.19
