"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9025,5e-04,0.0929568935,9.57878e-05,0.947,0.002,0.1103598259,0.000119036,31.39
"deconvolveR",1,1,1.3246870501,0.0018284241,1,1,1.5822050495,0.0021976885,35.02
"DP-CI-ERM",0.8995,0.358,0.2395497798,0.0003387265,0.9495,0.4765,0.2854411682,0.0004036176,2.58
