"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.896,0.223,0.0014021622,1.0351e-06,0.95,0.3175,0.0016684573,1.3124e-06,33.22
"deconvolveR",1,1,0.0167468768,1.9404e-05,1,1,0.0199658064,2.32877e-05,36.53
"DP-CI-ERM",0.895,0.622,0.0026127077,2.5418e-06,0.9475,0.742,0.0031132332,3.0288e-06,2.35
