"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8915,0.588,0.0024341045,2.4013e-06,0.9445,0.714,0.0028954757,2.8862e-06,18.02
"deconvolveR",1,1,0.0101537962,1.19543e-05,1,1,0.0121051419,1.43129e-05,21.75
"DP-CI-ERM",0.888,0.6645,0.0027768868,4.7477e-06,0.939,0.761,0.0033088647,5.6572e-06,2.43
