"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.886,0,0.0004175858,1.1079e-06,0.9215,0,0.0004850017,1.3648e-06,17.4
"deconvolveR",0.896,0,0.0004504017,1.3106e-06,0.9585,0,0.0005915884,1.8099e-06,20.93
"DP-CI-ERM",0.903,0,0.0004499186,6.69e-08,0.954,0,0.0005361111,7.98e-08,3.07
