"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.913,0.906,0.0017886257,7.3465e-06,0.913,0.906,0.0020606029,7.8611e-06,28.2
"deconvolveR",0.937,0.9345,0.0025425038,1.19509e-05,0.9835,0.9825,0.0035629827,1.69879e-05,31.85
"DP-CI-ERM",0.902,0.8935,0.0021477244,3.734e-07,0.947,0.9465,0.0025591714,4.449e-07,5.19
