"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9015,0.223,0.0013836496,1.9835e-06,0.9445,0.329,0.0016354619,2.4628e-06,8.27
"deconvolveR",0.9015,0.247,0.0014592945,3.1623e-06,0.9595,0.364,0.0017748406,3.9777e-06,11.9
"DP-CI-ERM",0.902,0.2295,0.0014327196,7.658e-07,0.953,0.336,0.0017071907,9.125e-07,2.6
