"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.892,0.894,0.0037131637,3.3004e-06,0.948,0.944,0.0044064424,4.1288e-06,153.07
"deconvolveR",0.881,0.88,0.0036513617,4.2659e-06,0.948,0.944,0.0044699582,5.287e-06,156.38
"DP-CI-ERM",0.8915,0.891,0.0037397614,5.914e-07,0.9515,0.95,0.0044562005,7.047e-07,3.09
