"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8955,0.651,0.0021267927,8.9908e-06,0.8955,0.651,0.0024513168,9.7782e-06,4.22
"deconvolveR",0.9995,0.993,0.0078977371,3.30276e-05,1,0.9995,0.0110213532,4.26551e-05,7.95
"DP-CI-ERM",0.8945,0.7885,0.0041212094,6.586e-06,0.94,0.863,0.0049107239,7.8477e-06,2.55
