"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9015,0.223,0.0013836496,1.9835e-06,0.9445,0.329,0.0016354619,2.4628e-06,8.32
"deconvolveR",1,1,0.0096806009,1.74473e-05,1,1,0.011633823,2.10961e-05,11.84
"DP-CI-ERM",0.895,0.622,0.0026127077,2.5418e-06,0.9475,0.742,0.0031132332,3.0288e-06,2.48
