"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8855,0,0.0153836404,4.02428e-05,0.9255,0,0.0178628069,4.88534e-05,108.24
"deconvolveR",0.897,0,0.0170157633,5.74054e-05,0.9555,0,0.0218005929,7.88681e-05,111.94
"DP-CI-ERM",0.897,0,0.0165149104,2.9127e-06,0.947,0,0.0196787295,3.4706e-06,6.36
