"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8965,0.893,0.0036750363,5.1691e-06,0.944,0.94,0.0043471192,6.5174e-06,63.41
"deconvolveR",0.9995,0.999,0.0099639096,1.85621e-05,1,1,0.0119793927,2.24845e-05,67.19
"DP-CI-ERM",0.888,0.885,0.0043289892,1.8975e-06,0.9485,0.945,0.0051583088,2.261e-06,3.24
