"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.9035,0,0.0007644646,4.796e-07,0.9455,0,0.0009090225,6.227e-07,1158.37
"deconvolveR",0.962,0,0.0009915433,1.2918e-06,0.9865,0,0.0011840468,1.562e-06,1161.56
"DP-CI-ERM",0.9,0,0.000774564,7.55e-08,0.949,0,0.00092295,8.99e-08,4.29
