"method","CI coverage (mean): level=0.9","CI coverage2 (mean): level=0.9","CI width (mean): level=0.9","CI width (se): level=0.9","CI coverage (mean): level=0.95","CI coverage2 (mean): level=0.95","CI width (mean): level=0.95","CI width (se): level=0.95","time"
"clean_bootstrap",0.8965,0.0035,0.0007551795,1.0698e-06,0.946,0.0115,0.0008918107,1.3233e-06,22.18
"deconvolveR",0.9975,0.1545,0.0015343997,2.9345e-06,0.999,0.37,0.0018459411,3.5636e-06,25.83
"DP-CI-ERM",0.9035,0.009,0.0008416115,4.095e-07,0.949,0.0225,0.001002842,4.88e-07,2.64
